,step,id,temperature,humidity
0,1,1,25.406976348693824,69.74826528449704
1,1,2,26.21209642890023,69.68208295708182
2,1,3,25.484327269172034,69.69715063130684
3,1,4,27.073071894203842,69.76553796513134
4,1,5,24.77417229217711,69.61548317017093
5,1,6,28.08608465582745,69.31711827641068
6,1,7,26.036167329524545,69.46375540834221
7,1,8,25.551793809574214,69.67836481844805
8,1,9,26.721861593476618,69.53737108548042
9,1,10,33.95747907725592,68.3765210924759
10,1,11,28.256161503906565,69.11072712901681
11,1,12,25.879670271644628,69.65028970938708
12,1,13,26.837360261732947,69.6705209356361
13,1,14,26.04572679573948,69.53840428915183
14,1,15,26.77555896117077,69.57236760645377
15,1,16,27.130293986378167,69.70185427676938
16,2,1,28.896162920282656,69.74420398101437
17,2,2,26.395780982303002,69.69583802223626
18,2,3,27.862571795231837,69.70022213470615
19,2,4,25.772357598583167,69.77102121326858
20,2,5,25.61979520533726,69.62394292316836
21,2,6,26.623806401658484,69.34216336325218
22,2,7,25.27734185458899,69.42551420061939
23,2,8,26.82492585357274,69.69935259989482
24,2,9,26.38039631592205,69.54838817845959
25,2,10,33.597726448609016,68.25292274139126
26,2,11,29.1030068076188,69.06274931258326
27,2,12,27.39899445215388,69.64678612262149
28,2,13,26.359770015337368,69.6700365336862
29,2,14,26.545558022190804,69.53618179342932
30,2,15,25.90719830960665,69.55808290567207
31,2,16,27.05370758779636,69.70085290886179
32,3,1,27.5656201214876,69.7469804235196
33,3,2,26.900956306692848,69.67822351579046
34,3,3,25.75644575280134,69.69556950800786
35,3,4,27.02681350305963,69.74289969676292
36,3,5,25.063543607063682,69.64641403835721
37,3,6,27.27826991237172,69.3701029184465
38,3,7,27.294206197283856,69.39682693744578
39,3,8,26.002175568975474,69.66937734021033
40,3,9,27.338121049648223,69.59598210217595
41,3,10,31.57026700125054,68.56857222901495
42,3,11,27.962560662723604,68.99950497951058
43,3,12,27.028803825041447,69.62867763004198
44,3,13,26.80528849791069,69.68909842419738
45,3,14,27.929668319464643,69.51504241766314
46,3,15,26.986286987960018,69.54622230326673
47,3,16,25.669122398643662,69.7083793130104
48,4,1,27.497949921940418,69.74779954909631
49,4,2,26.73789916747163,69.66221703689233
50,4,3,25.602470036281712,69.68183068798886
51,4,4,25.726169184535944,69.72629052475456
52,4,5,26.184466906160658,69.63711074165985
53,4,6,26.291694502381556,69.29683875462445
54,4,7,28.229391694082267,69.35732944531972
55,4,8,26.57228961815485,69.64670766017942
56,4,9,27.278841911840797,69.59747851669647
57,4,10,29.56439110687912,68.68142557491318
58,4,11,28.222471909050423,68.98925739553331
59,4,12,26.566397059872454,69.60746221792792
60,4,13,26.335490539192367,69.6646966616003
61,4,14,26.85189982451413,69.51852726434545
62,4,15,27.27394872136127,69.52293307741527
63,4,16,27.034968545978707,69.69580689820808
64,5,1,26.904969723850435,69.76139569394518
65,5,2,26.778373845672533,69.69358812124392
66,5,3,26.879676704230636,69.68293091042821
67,5,4,26.910879426320317,69.75102877391295
68,5,5,26.604517124354963,69.65718229929985
69,5,6,27.57754446485109,69.34464028185769
70,5,7,27.481858511868325,69.29532462011657
71,5,8,26.343752176779756,69.63064783394405
72,5,9,27.827590390945346,69.57742096515022
73,5,10,31.58302342464471,68.54636157219389
74,5,11,30.129508039162527,68.8569596461629
75,5,12,27.198210208984282,69.6158442449612
76,5,13,26.455380627850126,69.6644291072358
77,5,14,27.036052658149337,69.472476439937
78,5,15,27.74829848776514,69.51623909736294
79,5,16,26.323128877417698,69.68799910755841
80,6,1,27.290967682811615,69.74533693085996
81,6,2,26.612594518916417,69.67568773820727
82,6,3,27.348363693242096,69.66623723742963
83,6,4,26.125394237157852,69.74049750037422
84,6,5,27.07105821480089,69.65574756719823
85,6,6,28.79249183735952,69.32957166442733
86,6,7,27.104271672453404,69.25909832890792
87,6,8,26.67256567362177,69.63812392856511
88,6,9,26.655627572066518,69.57651839602137
89,6,10,33.3678931164169,68.35483492585095
90,6,11,30.305781807219788,68.7421254419524
91,6,12,28.631256443774983,69.60125105408619
92,6,13,27.058716990055405,69.64208544462053
93,6,14,27.955945207300196,69.45556456292262
94,6,15,26.80431219881556,69.5182530100322
95,6,16,27.65071089279963,69.68587127787839
96,7,1,25.848173891987738,69.73487268164376
97,7,2,26.325677226091646,69.66738915641311
98,7,3,26.615090469360197,69.6470753793388
99,7,4,27.27857613083163,69.72867155053757
100,7,5,26.74322661920444,69.64798374011278
101,7,6,27.50080446308491,69.3151941647958
102,7,7,28.18883956600403,69.25276153686877
103,7,8,26.01834820111306,69.61848452022461
104,7,9,27.180147659585707,69.56211297904588
105,7,10,34.70568520015225,68.14345631021591
106,7,11,31.890526349900963,68.62836107615327
107,7,12,26.63711821022878,69.5985632815069
108,7,13,26.70968623188555,69.63845324228718
109,7,14,27.819878067942547,69.43410510421252
110,7,15,27.843011612224153,69.51346730553097
111,7,16,27.25082758167577,69.68088870848197
112,8,1,26.81460413668576,69.72833229715205
113,8,2,28.271263621418107,69.63950731113476
114,8,3,26.553689341640347,69.65405426870296
115,8,4,26.87414705625999,69.71655715955659
116,8,5,26.73587353329696,69.63993399041104
117,8,6,28.30559337991241,69.2455854346917
118,8,7,27.50549199050738,69.2157271848595
119,8,8,26.486033800107087,69.61699426467135
120,8,9,27.04719099090764,69.53993708321038
121,8,10,36.90968387759671,67.88538581949777
122,8,11,31.51834033848821,68.47705327019133
123,8,12,27.05354272553617,69.57142702821915
124,8,13,26.947498972496824,69.6322038688847
125,8,14,28.807970155250324,69.41260381318074
126,8,15,27.458489721416875,69.4719264148977
127,8,16,27.85939079507172,69.67965092111342
128,9,1,26.978232809844265,69.7229513368462
129,9,2,27.8837825023073,69.64234527708172
130,9,3,26.67755178844544,69.62392905011573
131,9,4,26.35284419762148,69.71332267892993
132,9,5,27.025804090482165,69.62442843350611
133,9,6,28.087005605823762,69.23763494156205
134,9,7,28.50960486473384,69.16186446614293
135,9,8,27.24511983683117,69.60673201142346
136,9,9,27.414406815791327,69.52600915872954
137,9,10,41.55691740180985,67.50329097129051
138,9,11,32.78000757036578,68.40058581769726
139,9,12,27.416262390119073,69.55939748524861
140,9,13,27.369330064601236,69.63224081119436
141,9,14,28.370173086455473,69.36463597096439
142,9,15,27.70098634427934,69.4448216285466
143,9,16,26.8918312993246,69.65340554241985
144,10,1,27.48120917663751,69.71929089458867
145,10,2,27.362232799904042,69.63292539138416
146,10,3,26.790389666840774,69.63668101711227
147,10,4,28.271632425391505,69.70841065052761
148,10,5,28.26497521571134,69.62185855379313
149,10,6,29.183108893297927,69.14622366439141
150,10,7,27.598287690281825,69.1150861154805
151,10,8,27.33695241017471,69.5869767129066
152,10,9,27.71992200879314,69.51563531998883
153,10,10,50.212276629899165,66.96700241210903
154,10,11,36.059764814848975,68.16546778838932
155,10,12,27.076628978014902,69.55149268848909
156,10,13,27.506342218056467,69.60673940264833
157,10,14,27.615078351448723,69.35634778190605
158,10,15,27.615183067515783,69.43058133060626
159,10,16,27.491294478509147,69.64997897326313
160,11,1,26.831632355636096,69.72188450115138
161,11,2,26.99800100974919,69.6230911936422
162,11,3,26.983072219716707,69.62327280654681
163,11,4,27.39449634735211,69.69883973442299
164,11,5,27.380861957858446,69.61886193076307
165,11,6,28.287881581186838,69.14366061841243
166,11,7,28.595003139495578,69.02222594360066
167,11,8,27.499647439844377,69.58095056872563
168,11,9,27.337725064865253,69.50727484586561
169,11,10,51.539764971731934,66.8017223638926
170,11,11,38.43485636232667,67.88743377643723
171,11,12,27.660474965953266,69.54877137160102
172,11,13,27.839981100438504,69.64277248976653
173,11,14,28.192017406006592,69.34898587933176
174,11,15,28.099570515632823,69.41771565022671
175,11,16,27.578276208403754,69.64878716978248
176,12,1,27.454972618757488,69.72340471106509
177,12,2,26.979190213435686,69.63010900245429
178,12,3,27.825366595385855,69.61127915059588
179,12,4,27.43386198802835,69.70618513388783
180,12,5,26.43944936283719,69.60463603408874
181,12,6,27.784260226133554,69.06654769259778
182,12,7,28.878278721124445,68.92705461028459
183,12,8,27.742924087049044,69.5696390758503
184,12,9,26.87681279211693,69.48883754563502
185,12,10,52.01968304402858,66.81489448873005
186,12,11,42.67776273224499,67.50158562241258
187,12,12,28.81650355122992,69.53395287208242
188,12,13,26.50174748380571,69.62195013915675
189,12,14,27.533869801936046,69.47035704067113
190,12,15,28.837862080667342,69.438612852037
191,12,16,27.61311208999158,69.62672112495746
192,13,1,26.805203688365694,69.7081694825542
193,13,2,26.838169706613627,69.5954431102779
194,13,3,27.29786455483255,69.59299379042923
195,13,4,27.918781597200535,69.70174804931993
196,13,5,26.792154322477174,69.58363528457879
197,13,6,29.492179263393783,68.96388355045534
198,13,7,29.20002576554559,68.86561862585901
199,13,8,27.42827935324043,69.54843525535601
200,13,9,27.561668668799076,69.48031628138669
201,13,10,64.3984296255508,66.15234062419833
202,13,11,50.74235196476661,66.9665798944346
203,13,12,28.072308105524932,69.50829798956346
204,13,13,28.871314971731625,69.62805586980865
205,13,14,27.893134977183614,69.46673685064023
206,13,15,27.309746944353265,69.41283164339156
207,13,16,27.96768662214922,69.63554340893413
208,14,1,27.948072159668346,69.70074486229221
209,14,2,26.80047906647293,69.5852391802616
210,14,3,27.32207034679074,69.5943361478759
211,14,4,26.66786212549318,69.69295017185479
212,14,5,26.305916734312312,69.57863577764776
213,14,6,29.286510154943194,68.84579890123223
214,14,7,29.766738268218067,68.73803613815154
215,14,8,26.499126114275633,69.55268485678245
216,14,9,27.541067316843474,69.45488870586806
217,14,10,65.56941771460042,66.13844607680292
218,14,11,66.45597101182344,66.144916406699
219,14,12,27.136707045212958,69.49853275615179
220,14,13,29.38290527414282,69.62445318669734
221,14,14,27.885602846959053,69.46624665270308
222,14,15,27.462161923444274,69.38021517700776
223,14,16,27.054873715821746,69.61560866492124
224,15,1,26.616619210359705,69.68085195525936
225,15,2,26.808929624976997,69.57102390387375
226,15,3,26.36039682292111,69.57371289998349
227,15,4,26.847548093106916,69.68098772929623
228,15,5,27.220029973232787,69.56379866182961
229,15,6,28.57429197130862,68.7099307970235
230,15,7,30.217591708579988,68.55247393014761
231,15,8,27.198056642833418,69.55048744128366
232,15,9,27.95284221238017,69.4296132284309
233,15,10,65.76083853826299,66.14217976828519
234,15,11,102.65637338459264,64.71063260077058
235,15,12,27.15478091485853,69.47778992917948
236,15,13,28.037402937809734,69.63290310471375
237,15,14,27.04921825007628,69.41421700092886
238,15,15,28.017996193812102,69.36172921735373
239,15,16,28.28585389280146,69.60959371917748
240,16,1,27.68348186134269,69.68025872964391
241,16,2,27.174642936411217,69.55594696249582
242,16,3,27.27402863910062,69.57317164973759
243,16,4,27.256449070139674,69.67799480775366
244,16,5,27.96176045506755,69.56532489170993
245,16,6,31.4700167869826,68.52473478376122
246,16,7,32.49934282176204,68.4129159958769
247,16,8,27.7948734933385,69.54570847350524
248,16,9,27.82899436833121,69.40725460536748
249,16,10,83.65821835697756,65.35151818547057
250,16,11,225.33781815274799,61.67025199967702
251,16,12,27.17182696407163,69.49032097544354
252,16,13,27.364059973360895,69.61816579959068
253,16,14,26.635721768951505,69.44408405550871
254,16,15,27.73709157973648,69.33198815129063
255,16,16,27.814745753999137,69.60310509951613
256,17,1,27.239610501597095,69.68741505203576
257,17,2,26.65123419860688,69.54412409646818
258,17,3,27.317404655918526,69.54444951154623
259,17,4,27.31954619523801,69.65578073338033
260,17,5,27.499649847735377,69.55003287092795
261,17,6,31.303344118568805,68.38121344637896
262,17,7,34.30707825386957,68.13165740974925
263,17,8,27.085511273554033,69.51426426612927
264,17,9,28.29089703585389,69.39380589130073
265,17,10,64.97894711414207,66.13106602727134
266,17,11,224.9184901361789,61.68075766105622
267,17,12,28.39273701624786,69.45796890550751
268,17,13,27.2943206618346,69.58529749468605
269,17,14,27.906712528138165,69.3884950958604
270,17,15,27.885287054752865,69.28486905901516
271,17,16,27.55876955497419,69.57177686891724
272,18,1,26.468600108511954,69.66324138594513
273,18,2,27.958415785791527,69.53367792133709
274,18,3,28.165017826470354,69.54056742776876
275,18,4,27.40824807117569,69.6456769587915
276,18,5,27.59832752869053,69.53443260607702
277,18,6,36.658077249785265,68.063086578065
278,18,7,39.342289731191606,67.72091643432233
279,18,8,27.017574828655896,69.5015951465699
280,18,9,27.306461796272416,69.34184306355486
281,18,10,52.499044403264946,66.81349247242541
282,18,11,225.05865049589013,61.658886424212504
283,18,12,27.84568981977214,69.43483769442763
284,18,13,27.96901587722975,69.59732453943916
285,18,14,27.379287462211742,69.35528003143656
286,18,15,29.709237781627465,69.28880089606993
287,18,16,27.42676584119876,69.59389252652923
288,19,1,27.2214022335472,69.64514002450788
289,19,2,26.807146247067628,69.49354378261376
290,19,3,26.932883507091844,69.52354302898709
291,19,4,26.499832543846086,69.64707480788984
292,19,5,27.120748639605207,69.52140674322526
293,19,6,39.14939061963414,67.58845212951276
294,19,7,39.66651891341435,67.56932719069057
295,19,8,26.985149542136053,69.48564945508502
296,19,9,27.210853399333438,69.31882014447008
297,19,10,85.54105683288786,65.34567334126373
298,19,11,101.89045948049007,64.70695467510544
299,19,12,27.04116610824556,69.42527751225215
300,19,13,27.884057563722614,69.58030008819331
301,19,14,27.467236183185953,69.29428251517199
302,19,15,28.76280764349512,69.237125822767
303,19,16,27.19294668580549,69.59508751231044
304,20,1,27.178101915241765,69.64476034597757
305,20,2,27.23889917601535,69.51753136072386
306,20,3,26.931705687236068,69.49840802591252
307,20,4,26.96606243526864,69.62726004950775
308,20,5,27.55543473987893,69.4981638250153
309,20,6,39.37100994817799,67.58338739337495
310,20,7,45.82277078253826,67.2217329252989
311,20,8,27.463189611339224,69.4667055367405
312,20,9,27.250467466459337,69.2896664747548
313,20,10,136.23199034226843,63.69926402930409
314,20,11,137.19851245976935,63.696166040364865
315,20,12,27.07698380974515,69.40982040748592
316,20,13,27.251427212081243,69.57420968030024
317,20,14,29.137817457267694,69.26831068189969
318,20,15,27.592624113338424,69.18428548975359
319,20,16,27.191859010278108,69.59279672361576
320,21,1,27.70096471283046,69.63492638405862
321,21,2,27.11304491417584,69.48365217334353
322,21,3,27.620538361148846,69.50022745961276
323,21,4,27.7515533936962,69.63217069265035
324,21,5,27.317059125151065,69.47850538180319
325,21,6,52.83368069389349,66.8268469228313
326,21,7,59.86340383335785,66.4212711938816
327,21,8,27.679749430249323,69.4528645723299
328,21,9,27.98369126536175,69.25394697821669
329,21,10,226.9781121637208,61.67221153599584
330,21,11,46.73583537325503,67.10692430666457
331,21,12,28.136373957018098,69.41972401983293
332,21,13,26.572950224567684,69.55522049572058
333,21,14,27.838592847004698,69.25643429623183
334,21,15,27.50348962811781,69.172574597147
335,21,16,27.902842488703055,69.61747106059383
336,22,1,28.0873247170763,69.6365686172515
337,22,2,27.788757340965716,69.47281738648991
338,22,3,26.972070178497788,69.45600757778163
339,22,4,27.5830042104119,69.62005954680517
340,22,5,26.8536269150735,69.47778029074057
341,22,6,67.36845590638629,66.1440267445722
342,22,7,83.73209938569177,65.37103455708386
343,22,8,26.832390989031875,69.42417495515375
344,22,9,27.677111690640295,69.28877181084941
345,22,10,1026.0274620085183,52.760202134594934
346,22,11,44.51730511716987,67.32396093433636
347,22,12,27.633462380601685,69.4051081933426
348,22,13,27.523575428770187,69.54539896481297
349,22,14,27.9898233033362,69.18235716383931
350,22,15,27.832040041569496,69.13846276732762
351,22,16,27.705968633107197,69.58663969188106
352,23,1,27.942585699426502,69.62764507145882
353,23,2,27.335033625017772,69.44370781360105
354,23,3,27.25837715975256,69.4458554655979
355,23,4,27.65830022468926,69.60991703182401
356,23,5,28.124692178272948,69.45966190629889
357,23,6,83.62188593671611,65.36125376032999
358,23,7,223.80900898914146,61.68415075307437
359,23,8,27.726746628384557,69.39416886406912
360,23,9,28.946698563802222,69.27906055006865
361,23,10,1026.5627660470445,52.75299603494044
362,23,11,37.44669718087528,67.93162746536211
363,23,12,27.62374799594627,69.45217084636171
364,23,13,28.183688810424343,69.52272845383284
365,23,14,28.818403092183257,69.14826051557242
366,23,15,27.630885107746092,69.1181355688421
