,step,id,temperature,humidity
0,1,1,26.25379676817435,69.78016729477949
1,1,2,25.51337519923245,69.6583835014044
2,1,3,26.835932403031396,69.2922381463862
3,1,4,26.026417412679155,69.11427952049551
4,1,5,24.917408620486523,69.77854203717172
5,1,6,26.53306565996254,69.65279194053643
6,1,7,26.574214698371968,69.19260742836228
7,1,8,28.921540522020706,69.0554341637844
8,1,9,27.11641596124967,69.79882119075404
9,1,10,27.61169165655257,69.72875664624159
10,1,11,25.975270992456217,69.62291393412411
11,1,12,26.758649267203417,69.62211232558649
12,1,13,27.108417330897357,69.8204974216073
13,1,14,27.03626150729025,69.80096959577743
14,1,15,25.195999475227943,69.76876632291055
15,1,16,26.772267690118486,69.75832927461842
16,2,1,26.367629327653773,69.77987632483936
17,2,2,26.328698329317376,69.64194798522789
18,2,3,27.081589850661615,69.26015780979046
19,2,4,29.380729121699428,69.08147651591585
20,2,5,25.08352356481802,69.7807387512446
21,2,6,26.938627549469306,69.65291902308316
22,2,7,25.73180920740314,69.16035107123112
23,2,8,28.633217092008838,69.06442535139551
24,2,9,26.494446103370983,69.79322198806963
25,2,10,28.283000070999655,69.72972941157599
26,2,11,27.24591460803621,69.61145989537147
27,2,12,27.367860870958413,69.60584911465394
28,2,13,27.439395159581068,69.84560343533714
29,2,14,26.781302161025636,69.79765638634274
30,2,15,26.3141064228805,69.76322474200879
31,2,16,26.636248764956676,69.7659234104398
32,3,1,25.881631773621592,69.77033405424845
33,3,2,26.120186480162083,69.65807776459425
34,3,3,28.415478068752606,69.27379602412105
35,3,4,27.94650351405642,69.0543138239165
36,3,5,25.968599148527268,69.77490692843972
37,3,6,25.800210161272567,69.6414193298341
38,3,7,28.246078538399757,69.06995514618727
39,3,8,28.00377914576224,68.98261039296099
40,3,9,27.15757315665487,69.80371246362503
41,3,10,26.174986806906105,69.71416303864747
42,3,11,26.488748639963653,69.6213621950284
43,3,12,27.362100701650068,69.59517966384469
44,3,13,27.2191151348009,69.82874948153766
45,3,14,27.349726335098023,69.79499933468496
46,3,15,25.944151075014336,69.75820721018906
47,3,16,25.864992270430054,69.76153433531466
48,4,1,26.11933994593025,69.78180626759656
49,4,2,27.814573282638225,69.64200352595242
50,4,3,26.663767114613293,69.25437981410539
51,4,4,28.066046536365757,69.01340256072577
52,4,5,26.312367535081805,69.76966561450413
53,4,6,26.31408949559418,69.63675284751875
54,4,7,28.997268544957617,69.03916193733112
55,4,8,28.717786049015984,68.87938549070755
56,4,9,25.848211403597244,69.78771864218646
57,4,10,26.179694204980144,69.72768393811128
58,4,11,27.254820623553115,69.60811609976373
59,4,12,27.349328247681825,69.61178244696576
60,4,13,26.468916460228723,69.83386828993673
61,4,14,26.462263341344677,69.79834404455688
62,4,15,26.519611308281803,69.7578228348862
63,4,16,27.469975590053615,69.74628830853555
64,5,1,25.129974532538853,69.77028612763236
65,5,2,26.368886496123515,69.6422601459333
66,5,3,27.85294181592543,69.19023697741629
67,5,4,28.90944281186547,68.97069935984236
68,5,5,27.46621285362214,69.75569148569053
69,5,6,26.616537049955525,69.61561702786025
70,5,7,28.838055843552997,68.91901781991496
71,5,8,28.587006471486347,68.85696083999778
72,5,9,26.705337165004227,69.80020443134575
73,5,10,26.66496179819292,69.69436490265679
74,5,11,27.311230974796995,69.5741908976115
75,5,12,27.349884324354527,69.59591498580359
76,5,13,27.256652683251634,69.82387003243784
77,5,14,26.83733752812804,69.78755062381569
78,5,15,26.891773594773838,69.75968005295913
79,5,16,26.290570761954218,69.74971134332932
80,6,1,26.14351882619379,69.76737847276354
81,6,2,26.647356839714202,69.62792282458861
82,6,3,27.5610367969508,69.2120201372832
83,6,4,28.96207228166815,68.89926686387757
84,6,5,26.30126331121913,69.76341607232986
85,6,6,27.2674289703703,69.61550344331711
86,6,7,29.29278819821489,68.86286251701912
87,6,8,30.86700647459162,68.81024049138051
88,6,9,26.738633744221993,69.79561819068275
